freq,c_dest,purpose,duration,unit,geo
A,HR,TOTAL,N1-3,NR,ES
A,HR,TOTAL,N1-3,NR,EU27_2020
A,HR,TOTAL,N1-3,NR,FI
A,HR,TOTAL,N1-3,NR,FR
A,HR,TOTAL,N1-3,NR,HR
A,HR,TOTAL,N1-3,NR,HU
A,HR,TOTAL,N1-3,NR,IE
A,HR,TOTAL,N1-3,NR,IT
A,HR,TOTAL,N1-3,NR,LT
A,HR,TOTAL,N1-3,NR,LU
A,HR,TOTAL,N1-3,NR,LV
A,HR,TOTAL,N1-3,NR,ME
A,HR,TOTAL,N1-3,NR,MK
A,HR,TOTAL,N1-3,NR,MT
A,HR,TOTAL,N1-3,NR,NL
A,HR,TOTAL,N1-3,NR,NO
A,HR,TOTAL,N1-3,NR,PL
A,HR,TOTAL,N1-3,NR,PT
A,HR,TOTAL,N1-3,NR,RO
A,HR,TOTAL,N1-3,NR,RS
A,HR,TOTAL,N1-3,NR,SE
A,HR,TOTAL,N1-3,NR,SI
A,HR,TOTAL,N1-3,NR,SK
A,HR,TOTAL,N1-3,NR,UK
A,HR,TOTAL,N_GE1,NR,AL
A,HR,TOTAL,N_GE1,NR,AT
A,HR,TOTAL,N_GE1,NR,BE
A,HR,TOTAL,N_GE1,NR,BG
A,HR,TOTAL,N_GE1,NR,CH
A,HR,TOTAL,N_GE1,NR,CY
A,HR,TOTAL,N_GE1,NR,CZ
A,HR,TOTAL,N_GE1,NR,DE
A,HR,TOTAL,N_GE1,NR,DK
A,HR,TOTAL,N_GE1,NR,EA20
A,HR,TOTAL,N_GE1,NR,EE
A,HR,TOTAL,N_GE1,NR,EL
A,HR,TOTAL,N_GE1,NR,ES
A,HR,TOTAL,N_GE1,NR,EU27_2020
A,HR,TOTAL,N_GE1,NR,FI
A,HR,TOTAL,N_GE1,NR,FR
A,HR,TOTAL,N_GE1,NR,HR
A,HR,TOTAL,N_GE1,NR,HU
A,HR,TOTAL,N_GE1,NR,IE
A,HR,TOTAL,N_GE1,NR,IT
A,HR,TOTAL,N_GE1,NR,LT
A,HR,TOTAL,N_GE1,NR,LU
A,HR,TOTAL,N_GE1,NR,LV
A,HR,TOTAL,N_GE1,NR,ME
A,HR,TOTAL,N_GE1,NR,MK
A,HR,TOTAL,N_GE1,NR,MT
A,HR,TOTAL,N_GE1,NR,NL
A,HR,TOTAL,N_GE1,NR,NO
A,HR,TOTAL,N_GE1,NR,PL
A,HR,TOTAL,N_GE1,NR,PT
A,HR,TOTAL,N_GE1,NR,RO
A,HR,TOTAL,N_GE1,NR,RS
A,HR,TOTAL,N_GE1,NR,SE
A,HR,TOTAL,N_GE1,NR,SI
A,HR,TOTAL,N_GE1,NR,SK
A,HR,TOTAL,N_GE1,NR,UK
A,HR,TOTAL,N_GE4,NR,AL
A,HR,TOTAL,N_GE4,NR,AT
A,HR,TOTAL,N_GE4,NR,BE
A,HR,TOTAL,N_GE4,NR,BG
A,HR,TOTAL,N_GE4,NR,CH
A,HR,TOTAL,N_GE4,NR,CY
A,HR,TOTAL,N_GE4,NR,CZ
A,HR,TOTAL,N_GE4,NR,DE
A,HR,TOTAL,N_GE4,NR,DK
A,HR,TOTAL,N_GE4,NR,EA20
A,HR,TOTAL,N_GE4,NR,EE
A,HR,TOTAL,N_GE4,NR,EL
A,HR,TOTAL,N_GE4,NR,ES
A,HR,TOTAL,N_GE4,NR,EU27_2020
A,HR,TOTAL,N_GE4,NR,FI
A,HR,TOTAL,N_GE4,NR,FR
A,HR,TOTAL,N_GE4,NR,HR
A,HR,TOTAL,N_GE4,NR,HU
A,HR,TOTAL,N_GE4,NR,IE
A,HR,TOTAL,N_GE4,NR,IT
A,HR,TOTAL,N_GE4,NR,LT
A,HR,TOTAL,N_GE4,NR,LU
A,HR,TOTAL,N_GE4,NR,LV
A,HR,TOTAL,N_GE4,NR,ME
A,HR,TOTAL,N_GE4,NR,MK
A,HR,TOTAL,N_GE4,NR,MT
A,HR,TOTAL,N_GE4,NR,NL
A,HR,TOTAL,N_GE4,NR,NO
A,HR,TOTAL,N_GE4,NR,PL
A,HR,TOTAL,N_GE4,NR,PT
A,HR,TOTAL,N_GE4,NR,RO
A,HR,TOTAL,N_GE4,NR,RS
A,HR,TOTAL,N_GE4,NR,SE
A,HR,TOTAL,N_GE4,NR,SI
A,HR,TOTAL,N_GE4,NR,SK
A,HR,TOTAL,N_GE4,NR,UK
A,HU,PER,N1-3,NR,AT
A,HU,PER,N1-3,NR,BE
A,HU,PER,N1-3,NR,BG
A,HU,PER,N1-3,NR,CH
A,HU,PER,N1-3,NR,CY
A,HU,PER,N1-3,NR,CZ
A,HU,PER,N1-3,NR,DE
A,HU,PER,N1-3,NR,DK
A,HU,PER,N1-3,NR,EA20
A,HU,PER,N1-3,NR,EE
A,HU,PER,N1-3,NR,EL
A,HU,PER,N1-3,NR,ES
A,HU,PER,N1-3,NR,EU27_2020
A,HU,PER,N1-3,NR,FI
A,HU,PER,N1-3,NR,FR
A,HU,PER,N1-3,NR,HR
A,HU,PER,N1-3,NR,HU
A,HU,PER,N1-3,NR,IE
A,HU,PER,N1-3,NR,IT
A,HU,PER,N1-3,NR,LT
A,HU,PER,N1-3,NR,LU
A,HU,PER,N1-3,NR,LV
A,HU,PER,N1-3,NR,ME
A,HU,PER,N1-3,NR,MK
A,HU,PER,N1-3,NR,MT
A,HU,PER,N1-3,NR,NL
A,HU,PER,N1-3,NR,NO
A,HU,PER,N1-3,NR,PL
A,HU,PER,N1-3,NR,PT
A,HU,PER,N1-3,NR,RO
A,HU,PER,N1-3,NR,RS
A,HU,PER,N1-3,NR,SE
A,HU,PER,N1-3,NR,SI
A,HU,PER,N1-3,NR,SK
A,HU,PER,N1-3,NR,UK
A,HU,PER,N_GE1,NR,AT
A,HU,PER,N_GE1,NR,BE
A,HU,PER,N_GE1,NR,BG
A,HU,PER,N_GE1,NR,CH
A,HU,PER,N_GE1,NR,CY
A,HU,PER,N_GE1,NR,CZ
A,HU,PER,N_GE1,NR,DE
A,HU,PER,N_GE1,NR,DK
A,HU,PER,N_GE1,NR,EA20
A,HU,PER,N_GE1,NR,EE
A,HU,PER,N_GE1,NR,EL
A,HU,PER,N_GE1,NR,ES
A,HU,PER,N_GE1,NR,EU27_2020
A,HU,PER,N_GE1,NR,FI
A,HU,PER,N_GE1,NR,FR
A,HU,PER,N_GE1,NR,HR
A,HU,PER,N_GE1,NR,HU
A,HU,PER,N_GE1,NR,IE
A,HU,PER,N_GE1,NR,IT
A,HU,PER,N_GE1,NR,LT
A,HU,PER,N_GE1,NR,LU
A,HU,PER,N_GE1,NR,LV
A,HU,PER,N_GE1,NR,ME
A,HU,PER,N_GE1,NR,MK
A,HU,PER,N_GE1,NR,MT
A,HU,PER,N_GE1,NR,NL
A,HU,PER,N_GE1,NR,NO
A,HU,PER,N_GE1,NR,PL
A,HU,PER,N_GE1,NR,PT
A,HU,PER,N_GE1,NR,RO
A,HU,PER,N_GE1,NR,RS
A,HU,PER,N_GE1,NR,SE
A,HU,PER,N_GE1,NR,SI
A,HU,PER,N_GE1,NR,SK
A,HU,PER,N_GE1,NR,UK
A,HU,PER,N_GE4,NR,AT
A,HU,PER,N_GE4,NR,BE
A,HU,PER,N_GE4,NR,BG
A,HU,PER,N_GE4,NR,CH
A,HU,PER,N_GE4,NR,CY
A,HU,PER,N_GE4,NR,CZ
A,HU,PER,N_GE4,NR,DE
A,HU,PER,N_GE4,NR,DK
A,HU,PER,N_GE4,NR,EA20
A,HU,PER,N_GE4,NR,EE
A,HU,PER,N_GE4,NR,EL
A,HU,PER,N_GE4,NR,ES
A,HU,PER,N_GE4,NR,EU27_2020
A,HU,PER,N_GE4,NR,FI
A,HU,PER,N_GE4,NR,FR
A,HU,PER,N_GE4,NR,HR
A,HU,PER,N_GE4,NR,HU
A,HU,PER,N_GE4,NR,IE
A,HU,PER,N_GE4,NR,IT
A,HU,PER,N_GE4,NR,LT
A,HU,PER,N_GE4,NR,LU
A,HU,PER,N_GE4,NR,LV
A,HU,PER,N_GE4,NR,ME
A,HU,PER,N_GE4,NR,MK
A,HU,PER,N_GE4,NR,MT
A,HU,PER,N_GE4,NR,NL
A,HU,PER,N_GE4,NR,NO
A,HU,PER,N_GE4,NR,PL
A,HU,PER,N_GE4,NR,PT
A,HU,PER,N_GE4,NR,RO
A,HU,PER,N_GE4,NR,RS
A,HU,PER,N_GE4,NR,SE
A,HU,PER,N_GE4,NR,SI
A,HU,PER,N_GE4,NR,SK
A,HU,PER,N_GE4,NR,UK
A,HU,PER_VFR,N1-3,NR,AT
A,HU,PER_VFR,N1-3,NR,BE
A,HU,PER_VFR,N1-3,NR,CH
A,HU,PER_VFR,N1-3,NR,CY
A,HU,PER_VFR,N1-3,NR,CZ
A,HU,PER_VFR,N1-3,NR,DE
A,HU,PER_VFR,N1-3,NR,DK
A,HU,PER_VFR,N1-3,NR,EA20
A,HU,PER_VFR,N1-3,NR,ES
A,HU,PER_VFR,N1-3,NR,EU27_2020
A,HU,PER_VFR,N1-3,NR,FI
A,HU,PER_VFR,N1-3,NR,FR
A,HU,PER_VFR,N1-3,NR,HR
A,HU,PER_VFR,N1-3,NR,HU
A,HU,PER_VFR,N1-3,NR,IE
A,HU,PER_VFR,N1-3,NR,IT
A,HU,PER_VFR,N1-3,NR,LT
A,HU,PER_VFR,N1-3,NR,LU
A,HU,PER_VFR,N1-3,NR,ME
A,HU,PER_VFR,N1-3,NR,MT
A,HU,PER_VFR,N1-3,NR,NL
A,HU,PER_VFR,N1-3,NR,NO
A,HU,PER_VFR,N1-3,NR,PL
A,HU,PER_VFR,N1-3,NR,PT
A,HU,PER_VFR,N1-3,NR,RO
A,HU,PER_VFR,N1-3,NR,RS
A,HU,PER_VFR,N1-3,NR,SE
A,HU,PER_VFR,N1-3,NR,SI
A,HU,PER_VFR,N1-3,NR,SK
A,HU,PER_VFR,N1-3,NR,UK
A,HU,PER_VFR,N_GE1,NR,AT
A,HU,PER_VFR,N_GE1,NR,BE
A,HU,PER_VFR,N_GE1,NR,BG
A,HU,PER_VFR,N_GE1,NR,CH
A,HU,PER_VFR,N_GE1,NR,CY
A,HU,PER_VFR,N_GE1,NR,CZ
A,HU,PER_VFR,N_GE1,NR,DE
A,HU,PER_VFR,N_GE1,NR,DK
A,HU,PER_VFR,N_GE1,NR,EA20
A,HU,PER_VFR,N_GE1,NR,EE
A,HU,PER_VFR,N_GE1,NR,EL
A,HU,PER_VFR,N_GE1,NR,ES
A,HU,PER_VFR,N_GE1,NR,EU27_2020
A,HU,PER_VFR,N_GE1,NR,FI
A,HU,PER_VFR,N_GE1,NR,FR
A,HU,PER_VFR,N_GE1,NR,HR
A,HU,PER_VFR,N_GE1,NR,HU
A,HU,PER_VFR,N_GE1,NR,IE
A,HU,PER_VFR,N_GE1,NR,IT
A,HU,PER_VFR,N_GE1,NR,LT
A,HU,PER_VFR,N_GE1,NR,LU
A,HU,PER_VFR,N_GE1,NR,LV
A,HU,PER_VFR,N_GE1,NR,ME
A,HU,PER_VFR,N_GE1,NR,MT
A,HU,PER_VFR,N_GE1,NR,NL
A,HU,PER_VFR,N_GE1,NR,NO
A,HU,PER_VFR,N_GE1,NR,PL
A,HU,PER_VFR,N_GE1,NR,PT
A,HU,PER_VFR,N_GE1,NR,RO
A,HU,PER_VFR,N_GE1,NR,RS
A,HU,PER_VFR,N_GE1,NR,SE
A,HU,PER_VFR,N_GE1,NR,SI
A,HU,PER_VFR,N_GE1,NR,SK
A,HU,PER_VFR,N_GE1,NR,UK
A,HU,PER_VFR,N_GE4,NR,AT
A,HU,PER_VFR,N_GE4,NR,BE
A,HU,PER_VFR,N_GE4,NR,BG
A,HU,PER_VFR,N_GE4,NR,CH
A,HU,PER_VFR,N_GE4,NR,CY
A,HU,PER_VFR,N_GE4,NR,CZ
A,HU,PER_VFR,N_GE4,NR,DE
A,HU,PER_VFR,N_GE4,NR,DK
A,HU,PER_VFR,N_GE4,NR,EA20
A,HU,PER_VFR,N_GE4,NR,EE
A,HU,PER_VFR,N_GE4,NR,EL
A,HU,PER_VFR,N_GE4,NR,ES
A,HU,PER_VFR,N_GE4,NR,EU27_2020
A,HU,PER_VFR,N_GE4,NR,FI
A,HU,PER_VFR,N_GE4,NR,FR
A,HU,PER_VFR,N_GE4,NR,HR
A,HU,PER_VFR,N_GE4,NR,HU
A,HU,PER_VFR,N_GE4,NR,IE
A,HU,PER_VFR,N_GE4,NR,IT
A,HU,PER_VFR,N_GE4,NR,LT
A,HU,PER_VFR,N_GE4,NR,LU
A,HU,PER_VFR,N_GE4,NR,LV
A,HU,PER_VFR,N_GE4,NR,MT
A,HU,PER_VFR,N_GE4,NR,NL
A,HU,PER_VFR,N_GE4,NR,NO
A,HU,PER_VFR,N_GE4,NR,PL
A,HU,PER_VFR,N_GE4,NR,PT
A,HU,PER_VFR,N_GE4,NR,RO
A,HU,PER_VFR,N_GE4,NR,RS
A,HU,PER_VFR,N_GE4,NR,SE
A,HU,PER_VFR,N_GE4,NR,SI
A,HU,PER_VFR,N_GE4,NR,SK
A,HU,PER_VFR,N_GE4,NR,UK
A,HU,PROF,N1-3,NR,AT
A,HU,PROF,N1-3,NR,BE
A,HU,PROF,N1-3,NR,BG
A,HU,PROF,N1-3,NR,CH
A,HU,PROF,N1-3,NR,CY
A,HU,PROF,N1-3,NR,CZ
A,HU,PROF,N1-3,NR,DE
A,HU,PROF,N1-3,NR,DK
A,HU,PROF,N1-3,NR,EA20
A,HU,PROF,N1-3,NR,EE
A,HU,PROF,N1-3,NR,EL
A,HU,PROF,N1-3,NR,ES
A,HU,PROF,N1-3,NR,EU27_2020
A,HU,PROF,N1-3,NR,FI
A,HU,PROF,N1-3,NR,FR
A,HU,PROF,N1-3,NR,HR
A,HU,PROF,N1-3,NR,HU
A,HU,PROF,N1-3,NR,IE
A,HU,PROF,N1-3,NR,IT
A,HU,PROF,N1-3,NR,LT
A,HU,PROF,N1-3,NR,LU
A,HU,PROF,N1-3,NR,LV
A,HU,PROF,N1-3,NR,ME
A,HU,PROF,N1-3,NR,MT
A,HU,PROF,N1-3,NR,NL
A,HU,PROF,N1-3,NR,NO
A,HU,PROF,N1-3,NR,PL
A,HU,PROF,N1-3,NR,PT
A,HU,PROF,N1-3,NR,RO
A,HU,PROF,N1-3,NR,RS
A,HU,PROF,N1-3,NR,SE
A,HU,PROF,N1-3,NR,SI
A,HU,PROF,N1-3,NR,SK
A,HU,PROF,N1-3,NR,UK
A,HU,PROF,N_GE1,NR,AT
A,HU,PROF,N_GE1,NR,BE
A,HU,PROF,N_GE1,NR,BG
A,HU,PROF,N_GE1,NR,CH
A,HU,PROF,N_GE1,NR,CY
A,HU,PROF,N_GE1,NR,CZ
A,HU,PROF,N_GE1,NR,DE
A,HU,PROF,N_GE1,NR,DK
A,HU,PROF,N_GE1,NR,EA20
A,HU,PROF,N_GE1,NR,EE
A,HU,PROF,N_GE1,NR,EL
A,HU,PROF,N_GE1,NR,ES
A,HU,PROF,N_GE1,NR,EU27_2020
A,HU,PROF,N_GE1,NR,FI
A,HU,PROF,N_GE1,NR,FR
A,HU,PROF,N_GE1,NR,HR
A,HU,PROF,N_GE1,NR,HU
A,HU,PROF,N_GE1,NR,IE
A,HU,PROF,N_GE1,NR,IT
A,HU,PROF,N_GE1,NR,LT
A,HU,PROF,N_GE1,NR,LU
A,HU,PROF,N_GE1,NR,LV
A,HU,PROF,N_GE1,NR,ME
A,HU,PROF,N_GE1,NR,MK
A,HU,PROF,N_GE1,NR,MT
A,HU,PROF,N_GE1,NR,NL
A,HU,PROF,N_GE1,NR,NO
A,HU,PROF,N_GE1,NR,PL
A,HU,PROF,N_GE1,NR,PT
A,HU,PROF,N_GE1,NR,RO
A,HU,PROF,N_GE1,NR,RS
A,HU,PROF,N_GE1,NR,SE
A,HU,PROF,N_GE1,NR,SI
A,HU,PROF,N_GE1,NR,SK
A,HU,PROF,N_GE1,NR,UK
A,HU,PROF,N_GE4,NR,AT
A,HU,PROF,N_GE4,NR,BE
A,HU,PROF,N_GE4,NR,BG
A,HU,PROF,N_GE4,NR,CH
A,HU,PROF,N_GE4,NR,CY
A,HU,PROF,N_GE4,NR,CZ
A,HU,PROF,N_GE4,NR,DE
A,HU,PROF,N_GE4,NR,DK
A,HU,PROF,N_GE4,NR,EA20
A,HU,PROF,N_GE4,NR,EE
A,HU,PROF,N_GE4,NR,EL
A,HU,PROF,N_GE4,NR,ES
A,HU,PROF,N_GE4,NR,EU27_2020
A,HU,PROF,N_GE4,NR,FI
A,HU,PROF,N_GE4,NR,FR
A,HU,PROF,N_GE4,NR,HR
A,HU,PROF,N_GE4,NR,HU
A,HU,PROF,N_GE4,NR,IE
A,HU,PROF,N_GE4,NR,IT
A,HU,PROF,N_GE4,NR,LT
A,HU,PROF,N_GE4,NR,LU
A,HU,PROF,N_GE4,NR,LV
A,HU,PROF,N_GE4,NR,ME
A,HU,PROF,N_GE4,NR,MK
A,HU,PROF,N_GE4,NR,MT
A,HU,PROF,N_GE4,NR,NL
A,HU,PROF,N_GE4,NR,NO
A,HU,PROF,N_GE4,NR,PL
A,HU,PROF,N_GE4,NR,PT
A,HU,PROF,N_GE4,NR,RO
A,HU,PROF,N_GE4,NR,RS
A,HU,PROF,N_GE4,NR,SE
A,HU,PROF,N_GE4,NR,SI
A,HU,PROF,N_GE4,NR,SK
A,HU,PROF,N_GE4,NR,UK
A,HU,TOTAL,N1-3,NR,AT
A,HU,TOTAL,N1-3,NR,BE
A,HU,TOTAL,N1-3,NR,BG
A,HU,TOTAL,N1-3,NR,CH
A,HU,TOTAL,N1-3,NR,CY
A,HU,TOTAL,N1-3,NR,CZ
A,HU,TOTAL,N1-3,NR,DE
A,HU,TOTAL,N1-3,NR,DK
A,HU,TOTAL,N1-3,NR,EA20
A,HU,TOTAL,N1-3,NR,EE
A,HU,TOTAL,N1-3,NR,EL
A,HU,TOTAL,N1-3,NR,ES
A,HU,TOTAL,N1-3,NR,EU27_2020
A,HU,TOTAL,N1-3,NR,FI
A,HU,TOTAL,N1-3,NR,FR
A,HU,TOTAL,N1-3,NR,HR
A,HU,TOTAL,N1-3,NR,HU
A,HU,TOTAL,N1-3,NR,IE
A,HU,TOTAL,N1-3,NR,IT
A,HU,TOTAL,N1-3,NR,LT
A,HU,TOTAL,N1-3,NR,LU
A,HU,TOTAL,N1-3,NR,LV
A,HU,TOTAL,N1-3,NR,ME
A,HU,TOTAL,N1-3,NR,MK
A,HU,TOTAL,N1-3,NR,MT
A,HU,TOTAL,N1-3,NR,NL
A,HU,TOTAL,N1-3,NR,NO
A,HU,TOTAL,N1-3,NR,PL
A,HU,TOTAL,N1-3,NR,PT
A,HU,TOTAL,N1-3,NR,RO
A,HU,TOTAL,N1-3,NR,RS
A,HU,TOTAL,N1-3,NR,SE
A,HU,TOTAL,N1-3,NR,SI
A,HU,TOTAL,N1-3,NR,SK
A,HU,TOTAL,N1-3,NR,UK
A,HU,TOTAL,N_GE1,NR,AT
A,HU,TOTAL,N_GE1,NR,BE
A,HU,TOTAL,N_GE1,NR,BG
A,HU,TOTAL,N_GE1,NR,CH
A,HU,TOTAL,N_GE1,NR,CY
A,HU,TOTAL,N_GE1,NR,CZ
A,HU,TOTAL,N_GE1,NR,DE
A,HU,TOTAL,N_GE1,NR,DK
A,HU,TOTAL,N_GE1,NR,EA20
A,HU,TOTAL,N_GE1,NR,EE
A,HU,TOTAL,N_GE1,NR,EL
A,HU,TOTAL,N_GE1,NR,ES
A,HU,TOTAL,N_GE1,NR,EU27_2020
A,HU,TOTAL,N_GE1,NR,FI
A,HU,TOTAL,N_GE1,NR,FR
A,HU,TOTAL,N_GE1,NR,HR
A,HU,TOTAL,N_GE1,NR,HU
A,HU,TOTAL,N_GE1,NR,IE
A,HU,TOTAL,N_GE1,NR,IT
A,HU,TOTAL,N_GE1,NR,LT
A,HU,TOTAL,N_GE1,NR,LU
A,HU,TOTAL,N_GE1,NR,LV
A,HU,TOTAL,N_GE1,NR,ME
A,HU,TOTAL,N_GE1,NR,MK
A,HU,TOTAL,N_GE1,NR,MT
A,HU,TOTAL,N_GE1,NR,NL
A,HU,TOTAL,N_GE1,NR,NO
A,HU,TOTAL,N_GE1,NR,PL
A,HU,TOTAL,N_GE1,NR,PT
A,HU,TOTAL,N_GE1,NR,RO
A,HU,TOTAL,N_GE1,NR,RS
A,HU,TOTAL,N_GE1,NR,SE
A,HU,TOTAL,N_GE1,NR,SI
A,HU,TOTAL,N_GE1,NR,SK
A,HU,TOTAL,N_GE1,NR,UK
A,HU,TOTAL,N_GE4,NR,AT
A,HU,TOTAL,N_GE4,NR,BE
A,HU,TOTAL,N_GE4,NR,BG
A,HU,TOTAL,N_GE4,NR,CH
A,HU,TOTAL,N_GE4,NR,CY
A,HU,TOTAL,N_GE4,NR,CZ
A,HU,TOTAL,N_GE4,NR,DE
A,HU,TOTAL,N_GE4,NR,DK
A,HU,TOTAL,N_GE4,NR,EA20
A,HU,TOTAL,N_GE4,NR,EE
A,HU,TOTAL,N_GE4,NR,EL
A,HU,TOTAL,N_GE4,NR,ES
A,HU,TOTAL,N_GE4,NR,EU27_2020
A,HU,TOTAL,N_GE4,NR,FI
A,HU,TOTAL,N_GE4,NR,FR
A,HU,TOTAL,N_GE4,NR,HR
A,HU,TOTAL,N_GE4,NR,HU
A,HU,TOTAL,N_GE4,NR,IE
A,HU,TOTAL,N_GE4,NR,IT
A,HU,TOTAL,N_GE4,NR,LT
A,HU,TOTAL,N_GE4,NR,LU
A,HU,TOTAL,N_GE4,NR,LV
A,HU,TOTAL,N_GE4,NR,ME
A,HU,TOTAL,N_GE4,NR,MK
A,HU,TOTAL,N_GE4,NR,MT
A,HU,TOTAL,N_GE4,NR,NL
A,HU,TOTAL,N_GE4,NR,NO
A,HU,TOTAL,N_GE4,NR,PL
A,HU,TOTAL,N_GE4,NR,PT
A,HU,TOTAL,N_GE4,NR,RO
A,HU,TOTAL,N_GE4,NR,RS
A,HU,TOTAL,N_GE4,NR,SE
A,HU,TOTAL,N_GE4,NR,SI
A,HU,TOTAL,N_GE4,NR,SK
A,HU,TOTAL,N_GE4,NR,UK
A,IE,PER,N1-3,NR,AT
A,IE,PER,N1-3,NR,BE
A,IE,PER,N1-3,NR,BG
A,IE,PER,N1-3,NR,CH
A,IE,PER,N1-3,NR,CY
A,IE,PER,N1-3,NR,CZ
A,IE,PER,N1-3,NR,DE
A,IE,PER,N1-3,NR,DK
A,IE,PER,N1-3,NR,EA20
A,IE,PER,N1-3,NR,EE
A,IE,PER,N1-3,NR,EL
A,IE,PER,N1-3,NR,ES
A,IE,PER,N1-3,NR,EU27_2020
A,IE,PER,N1-3,NR,FI
A,IE,PER,N1-3,NR,FR
A,IE,PER,N1-3,NR,HR
A,IE,PER,N1-3,NR,HU
A,IE,PER,N1-3,NR,IE
A,IE,PER,N1-3,NR,IT
A,IE,PER,N1-3,NR,LT
A,IE,PER,N1-3,NR,LU
A,IE,PER,N1-3,NR,LV
A,IE,PER,N1-3,NR,MT
A,IE,PER,N1-3,NR,NL
A,IE,PER,N1-3,NR,NO
A,IE,PER,N1-3,NR,PL
A,IE,PER,N1-3,NR,PT
A,IE,PER,N1-3,NR,SE
A,IE,PER,N1-3,NR,SI
A,IE,PER,N1-3,NR,SK
A,IE,PER,N1-3,NR,UK
A,IE,PER,N_GE1,NR,AT
A,IE,PER,N_GE1,NR,BE
A,IE,PER,N_GE1,NR,BG
A,IE,PER,N_GE1,NR,CH
A,IE,PER,N_GE1,NR,CY
A,IE,PER,N_GE1,NR,CZ
A,IE,PER,N_GE1,NR,DE
A,IE,PER,N_GE1,NR,DK
A,IE,PER,N_GE1,NR,EA20
A,IE,PER,N_GE1,NR,EE
A,IE,PER,N_GE1,NR,EL
A,IE,PER,N_GE1,NR,ES
A,IE,PER,N_GE1,NR,EU27_2020
A,IE,PER,N_GE1,NR,FI
A,IE,PER,N_GE1,NR,FR
A,IE,PER,N_GE1,NR,HR
A,IE,PER,N_GE1,NR,HU
A,IE,PER,N_GE1,NR,IE
A,IE,PER,N_GE1,NR,IT
A,IE,PER,N_GE1,NR,LT
A,IE,PER,N_GE1,NR,LU
A,IE,PER,N_GE1,NR,LV
A,IE,PER,N_GE1,NR,MT
A,IE,PER,N_GE1,NR,NL
A,IE,PER,N_GE1,NR,NO
A,IE,PER,N_GE1,NR,PL
A,IE,PER,N_GE1,NR,PT
A,IE,PER,N_GE1,NR,RO
A,IE,PER,N_GE1,NR,SE
A,IE,PER,N_GE1,NR,SI
A,IE,PER,N_GE1,NR,SK
A,IE,PER,N_GE1,NR,UK
A,IE,PER,N_GE4,NR,AT
A,IE,PER,N_GE4,NR,BE
A,IE,PER,N_GE4,NR,BG
A,IE,PER,N_GE4,NR,CH
A,IE,PER,N_GE4,NR,CY
A,IE,PER,N_GE4,NR,CZ
A,IE,PER,N_GE4,NR,DE
A,IE,PER,N_GE4,NR,DK
A,IE,PER,N_GE4,NR,EA20
A,IE,PER,N_GE4,NR,EE
A,IE,PER,N_GE4,NR,EL
A,IE,PER,N_GE4,NR,ES
A,IE,PER,N_GE4,NR,EU27_2020
A,IE,PER,N_GE4,NR,FI
A,IE,PER,N_GE4,NR,FR
A,IE,PER,N_GE4,NR,HR
A,IE,PER,N_GE4,NR,HU
A,IE,PER,N_GE4,NR,IE
A,IE,PER,N_GE4,NR,IT
A,IE,PER,N_GE4,NR,LT
A,IE,PER,N_GE4,NR,LU
A,IE,PER,N_GE4,NR,LV
A,IE,PER,N_GE4,NR,MT
A,IE,PER,N_GE4,NR,NL
A,IE,PER,N_GE4,NR,NO
A,IE,PER,N_GE4,NR,PL
A,IE,PER,N_GE4,NR,PT
A,IE,PER,N_GE4,NR,RO
A,IE,PER,N_GE4,NR,SE
A,IE,PER,N_GE4,NR,SI
A,IE,PER,N_GE4,NR,SK
A,IE,PER,N_GE4,NR,UK
A,IE,PER_VFR,N1-3,NR,AT
A,IE,PER_VFR,N1-3,NR,BE
A,IE,PER_VFR,N1-3,NR,BG
A,IE,PER_VFR,N1-3,NR,CH
A,IE,PER_VFR,N1-3,NR,CY
A,IE,PER_VFR,N1-3,NR,DE
A,IE,PER_VFR,N1-3,NR,DK
A,IE,PER_VFR,N1-3,NR,EA20
A,IE,PER_VFR,N1-3,NR,ES
A,IE,PER_VFR,N1-3,NR,EU27_2020
A,IE,PER_VFR,N1-3,NR,FI
A,IE,PER_VFR,N1-3,NR,FR
A,IE,PER_VFR,N1-3,NR,HR
A,IE,PER_VFR,N1-3,NR,HU
A,IE,PER_VFR,N1-3,NR,IE
A,IE,PER_VFR,N1-3,NR,IT
A,IE,PER_VFR,N1-3,NR,LT
A,IE,PER_VFR,N1-3,NR,LU
A,IE,PER_VFR,N1-3,NR,LV
A,IE,PER_VFR,N1-3,NR,MT
A,IE,PER_VFR,N1-3,NR,NL
A,IE,PER_VFR,N1-3,NR,NO
A,IE,PER_VFR,N1-3,NR,PL
A,IE,PER_VFR,N1-3,NR,PT
A,IE,PER_VFR,N1-3,NR,SE
A,IE,PER_VFR,N1-3,NR,SI
A,IE,PER_VFR,N1-3,NR,SK
A,IE,PER_VFR,N1-3,NR,UK
A,IE,PER_VFR,N_GE1,NR,AT
A,IE,PER_VFR,N_GE1,NR,BE
A,IE,PER_VFR,N_GE1,NR,BG
A,IE,PER_VFR,N_GE1,NR,CH
A,IE,PER_VFR,N_GE1,NR,CY
A,IE,PER_VFR,N_GE1,NR,CZ
A,IE,PER_VFR,N_GE1,NR,DE
A,IE,PER_VFR,N_GE1,NR,DK
A,IE,PER_VFR,N_GE1,NR,EA20
A,IE,PER_VFR,N_GE1,NR,EE
A,IE,PER_VFR,N_GE1,NR,EL
